YEAR,MONTH,LE,PROJECT NAME,AMOUNT,AMOUNT USD,TYPE,COUNTRY NAME,VAT RATE,VAT Currency,VAT USD
2025,11,Metasa Limited,Intelico,410.89,410.89,Sales,Cocos (Keeling) Islands (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,296.35,296.35,Sales,"Bonaire, Sint Eustatius and Saba",0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,174.98,174.98,Sales,Serbia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,881.33,881.33,Sales,Cameroon,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,450.87,450.87,Sales,Andorra,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-81.14,-81.14,Refund,Niger (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-562.52,-562.52,Refund,Ethiopia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,56.91,56.91,Sales,Madagascar,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,750.36,750.36,Sales,"Tanzania, the United Republic of",0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,927.37,927.37,Sales,Gambia (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-598.05,-598.05,Chargeback,Senegal,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,588.62,588.62,Sales,Nauru,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,79.76,79.76,Sales,Mauritius,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-361.03,-361.03,Refund,Bahrain,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,919.47,919.47,Sales,Comoros (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-176.07,-176.07,Chargeback,Ghana,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-109.22,-109.22,Chargeback,Faroe Islands (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,770.51,770.51,Sales,Saudi Arabia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-146.08,-146.08,Refund,Seychelles,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,808.56,808.56,Sales,Algeria,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,597.19,597.19,Sales,Congo (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,586.04,586.04,Sales,Albania,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-399.42,-399.42,Refund,Liechtenstein,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,63.86,63.86,Sales,Sweden,25.0,15.965,15.96
2025,11,Metasa Limited,Intelico,-934.65,-934.65,Chargeback,Peru,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,897.28,897.28,Sales,Lebanon,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,946.47,946.47,Sales,Tunisia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-184.35,-184.35,Refund,French Southern Territories (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,974.65,974.65,Sales,Serbia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,162.21,162.21,Sales,Malawi,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-348.38,-348.38,Refund,Sao Tome and Principe,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,47.27,47.27,Sales,Mali,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-27.83,-27.83,Refund,South Africa,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-20.76,-20.76,Chargeback,Slovakia,23.0,-4.7748,-4.77
2025,11,Metasa Limited,Intelico,280.26,280.26,Sales,Saint Martin (French part),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-317.18,-317.18,Chargeback,Mayotte,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,386.62,386.62,Sales,Bolivia (Plurinational State of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-734.16,-734.16,Chargeback,Denmark,25.0,-183.54,-183.54
2025,11,Metasa Limited,Intelico,-127.13,-127.13,Chargeback,Nigeria,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-878.67,-878.67,Chargeback,Korea (the Democratic People's Republic of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,759.05,759.05,Sales,Togo,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,823.78,823.78,Sales,Myanmar,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,871.53,871.53,Sales,Réunion,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,708.86,708.86,Sales,Kyrgyzstan,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-882.62,-882.62,Refund,Nauru,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,827.47,827.47,Sales,Barbados,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,101.39,101.39,Sales,Marshall Islands (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-151.02,-151.02,Refund,Norway,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-826.05,-826.05,Refund,Jersey,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,341.11,341.11,Reserve accrued,Réunion,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,500.32,500.32,Sales,Botswana,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,818.53,818.53,Sales,Malta,18.0,147.3354,147.34
2025,11,Metasa Limited,Intelico,181.76,181.76,Reserve accrued,Georgia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,184.59,184.59,Sales,Cameroon,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,935.56,935.56,Sales,Peru,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-942.99,-942.99,Chargeback,Svalbard and Jan Mayen,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,237.71,237.71,Sales,Timor-Leste,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-909.6,-909.6,Refund,Armenia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,25.9,25.9,Sales,Bermuda,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-68.07,-68.07,Chargeback,Korea (the Republic of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,598.54,598.54,Sales,Côte d'Ivoire,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,202.01,202.01,Reserve accrued,United Arab Emirates (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,138.17,138.17,Sales,Tuvalu,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,645.39,645.39,Sales,United Kingdom of Great Britain and Northern Ireland (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-573.47,-573.47,Refund,Anguilla,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-141.62,-141.62,Chargeback,Holy See (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,638.89,638.89,Sales,Congo (the Democratic Republic of the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-243.5,-243.5,Chargeback,Armenia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,841.02,841.02,Sales,Cambodia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,311.31,311.31,Sales,Burkina Faso,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,87.29,87.29,Sales,Cameroon,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,763.42,763.42,Sales,Guadeloupe,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,288.04,288.04,Sales,Guinea,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,118.13,118.13,Reserve accrued,Samoa,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-704.12,-704.12,Refund,Niger (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-954.21,-954.21,Refund,Kazakhstan,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,876.41,876.41,Reserve accrued,Cuba,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,532.9,532.9,Reserve accrued,India,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,395.25,395.25,Sales,Cameroon,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-67.68,-67.68,Chargeback,Morocco,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-29.43,-29.43,Refund,Bouvet Island,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,891.38,891.38,Reserve accrued,China,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,570.62,570.62,Sales,Solomon Islands,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,607.06,607.06,Sales,Korea (the Republic of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,502.8,502.8,Sales,Montenegro,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-228.11,-228.11,Refund,American Samoa,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,198.44,198.44,Sales,Namibia,20.0,39.688,39.69
2025,11,Metasa Limited,Intelico,-585.97,-585.97,Chargeback,Portugal,23.0,-134.7731,-134.77
2025,11,Metasa Limited,Intelico,875.02,875.02,Sales,Angola,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,971.7,971.7,Sales,Norway,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-508.07,-508.07,Refund,Netherlands,21.0,-106.6947,-106.69
2025,11,Metasa Limited,Intelico,402.47,402.47,Sales,United States of America (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,964.44,964.44,Sales,Burkina Faso,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-693.21,-693.21,Chargeback,Iran (Islamic Republic of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,485.17,485.17,Reserve accrued,Netherlands,21.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-198.38,-198.38,Chargeback,Turkmenistan,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-352.72,-352.72,Chargeback,Niue,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-190.03,-190.03,Refund,Poland,23.0,-43.7069,-43.71
2025,11,Metasa Limited,Intelico,631.07,631.07,Reserve accrued,Mexico,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-660.44,-660.44,Refund,Malawi,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,600.71,600.71,Sales,Myanmar,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,980.5,980.5,Reserve accrued,Turkmenistan,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,202.53,202.53,Sales,Uganda,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-686.58,-686.58,Chargeback,Norfolk Island,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,999.91,999.91,Sales,Congo (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-407.79,-407.79,Refund,Sudan (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,194.45,194.45,Sales,Tunisia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,560.5,560.5,Sales,Sudan (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,352.08,352.08,Sales,Guyana,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,925.96,925.96,Sales,Indonesia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-763.82,-763.82,Chargeback,Niger (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,148.56,148.56,Reserve accrued,Nicaragua,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,455.35,455.35,Sales,Virgin Islands (British),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,234.71,234.71,Reserve accrued,Eswatini,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,930.14,930.14,Sales,Tokelau,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,365.98,365.98,Sales,Rwanda,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,761.16,761.16,Sales,Zambia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,563.23,563.23,Sales,Martinique,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,645.51,645.51,Sales,Guinea-Bissau,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,734.22,734.22,Sales,Eswatini,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,187.73,187.73,Sales,Yemen,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,179.88,179.88,Sales,Thailand,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,98.15,98.15,Sales,Luxembourg,17.0,16.6855,16.69
2025,11,Metasa Limited,Intelico,-858.74,-858.74,Refund,Virgin Islands (U.S.),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,91.01,91.01,Sales,Croatia,25.0,22.7525,22.75
2025,11,Metasa Limited,Intelico,-205.61,-205.61,Chargeback,Eritrea,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,874.9,874.9,Reserve accrued,Germany,19.0,0.0,0.0
2025,11,Metasa Limited,Intelico,639.0,639.0,Reserve accrued,Ireland,23.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-794.76,-794.76,Chargeback,Svalbard and Jan Mayen,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,272.38,272.38,Sales,Nepal,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,686.59,686.59,Reserve accrued,Puerto Rico,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-499.08,-499.08,Refund,Nauru,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-391.69,-391.69,Refund,Réunion,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,208.16,208.16,Sales,Holy See (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,276.77,276.77,Sales,Greenland,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,906.85,906.85,Reserve accrued,French Polynesia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-617.12,-617.12,Chargeback,Qatar,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,682.57,682.57,Sales,Virgin Islands (British),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-97.61,-97.61,Refund,Christmas Island,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,963.96,963.96,Sales,New Zealand,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-445.38,-445.38,Refund,Iceland,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,842.6,842.6,Sales,Antigua and Barbuda,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,276.39,276.39,Sales,Cocos (Keeling) Islands (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-273.79,-273.79,Chargeback,Montenegro,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-91.29,-91.29,Chargeback,Monaco,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,792.0,792.0,Sales,Micronesia (Federated States of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,332.27,332.27,Reserve accrued,Luxembourg,17.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-627.9,-627.9,Refund,Syrian Arab Republic (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-870.78,-870.78,Refund,South Sudan,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,256.77,256.77,Reserve accrued,Jordan,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-747.58,-747.58,Chargeback,Belgium,21.0,-156.9918,-156.99
2025,11,Metasa Limited,Intelico,60.98,60.98,Sales,Burundi,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,483.62,483.62,Sales,Sudan (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,45.98,45.98,Sales,Israel,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-730.21,-730.21,Refund,Virgin Islands (British),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-929.61,-929.61,Chargeback,Vanuatu,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,489.28,489.28,Sales,Heard Island and McDonald Islands,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,917.05,917.05,Sales,Mozambique,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-573.6,-573.6,Chargeback,Chile,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,103.51,103.51,Reserve accrued,Namibia,20.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-485.9,-485.9,Chargeback,Faroe Islands (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,192.01,192.01,Sales,Malaysia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,800.25,800.25,Sales,Samoa,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-271.51,-271.51,Chargeback,Bosnia and Herzegovina,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,821.16,821.16,Reserve accrued,Central African Republic (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,287.24,287.24,Sales,Venezuela (Bolivarian Republic of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,364.69,364.69,Reserve accrued,Finland,25.5,0.0,0.0
2025,11,Metasa Limited,Intelico,-627.35,-627.35,Refund,Bulgaria,20.0,-125.47,-125.47
2025,11,Metasa Limited,Intelico,27.69,27.69,Reserve accrued,South Georgia and the South Sandwich Islands,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,585.76,585.76,Sales,Mozambique,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,101.72,101.72,Sales,Aruba,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-897.6,-897.6,Chargeback,Kenya,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,113.37,113.37,Sales,Lebanon,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-855.48,-855.48,Chargeback,Latvia,21.0,-179.6508,-179.65
2025,11,Metasa Limited,Intelico,-610.62,-610.62,Chargeback,Bouvet Island,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,883.04,883.04,Sales,Malawi,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,445.59,445.59,Sales,Guadeloupe,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-525.58,-525.58,Chargeback,Western Sahara*,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,186.9,186.9,Sales,Venezuela (Bolivarian Republic of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,775.69,775.69,Reserve accrued,Monaco,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,809.14,809.14,Sales,Tunisia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,373.44,373.44,Sales,Libya,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-614.15,-614.15,Chargeback,Guyana,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-117.45,-117.45,Refund,Cambodia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,135.8,135.8,Sales,Ireland,23.0,31.234,31.23
2025,11,Metasa Limited,Intelico,-355.73,-355.73,Refund,New Zealand,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-964.87,-964.87,Chargeback,Micronesia (Federated States of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,135.65,135.65,Sales,Korea (the Republic of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,554.39,554.39,Sales,Chad,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,559.12,559.12,Sales,Iraq,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-824.86,-824.86,Chargeback,Belize,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-442.64,-442.64,Chargeback,Mozambique,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-260.78,-260.78,Chargeback,Saint Martin (French part),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-694.89,-694.89,Refund,United States of America (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-92.26,-92.26,Refund,Slovakia,23.0,-21.2198,-21.22
2025,11,Metasa Limited,Intelico,-553.06,-553.06,Chargeback,Latvia,21.0,-116.1426,-116.14
2025,11,Metasa Limited,Intelico,459.26,459.26,Sales,Afghanistan,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,723.36,723.36,Reserve accrued,Saint Vincent and the Grenadines,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,808.02,808.02,Sales,Macao,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-399.03,-399.03,Refund,Canada,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,739.56,739.56,Sales,Macao,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,677.42,677.42,Reserve accrued,Virgin Islands (British),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,926.37,926.37,Sales,Viet Nam,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,581.67,581.67,Reserve accrued,Mexico,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,439.4,439.4,Reserve accrued,Japan,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-140.75,-140.75,Chargeback,Iceland,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,3.88,3.88,Sales,United Kingdom of Great Britain and Northern Ireland (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-133.32,-133.32,Chargeback,Gambia (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,698.93,698.93,Sales,Belgium,21.0,146.7753,146.78
2025,11,Metasa Limited,Intelico,576.69,576.69,Sales,Trinidad and Tobago,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,823.99,823.99,Sales,Cambodia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-956.81,-956.81,Refund,Burkina Faso,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,503.82,503.82,Reserve accrued,Slovakia,23.0,0.0,0.0
2025,11,Metasa Limited,Intelico,393.64,393.64,Sales,Chad,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-270.38,-270.38,Chargeback,Serbia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,938.9,938.9,Sales,Saint Barthélemy,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,428.72,428.72,Sales,Czech Republic,21.0,90.0312,90.03
2025,11,Metasa Limited,Intelico,-467.61,-467.61,Refund,Romania,21.0,-98.1981,-98.2
2025,11,Metasa Limited,Intelico,348.11,348.11,Sales,United Kingdom of Great Britain and Northern Ireland (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,262.9,262.9,Sales,Kenya,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,145.28,145.28,Sales,Tuvalu,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-891.88,-891.88,Refund,Tajikistan,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,286.94,286.94,Sales,Croatia,25.0,71.735,71.74
2025,11,Metasa Limited,Intelico,-710.93,-710.93,Chargeback,Argentina,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,224.86,224.86,Reserve accrued,Guinea,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-558.26,-558.26,Chargeback,Sao Tome and Principe,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,722.54,722.54,Sales,United Kingdom of Great Britain and Northern Ireland (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,467.38,467.38,Sales,Mauritania,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,423.42,423.42,Sales,Namibia,20.0,84.684,84.68
2025,11,Metasa Limited,Intelico,777.55,777.55,Sales,Cayman Islands (the),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-410.14,-410.14,Chargeback,Bulgaria,20.0,-82.028,-82.03
2025,11,Metasa Limited,Intelico,732.0,732.0,Sales,Korea (the Republic of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,178.76,178.76,Sales,Tunisia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-549.97,-549.97,Chargeback,Ecuador,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,749.31,749.31,Sales,Morocco,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,959.32,959.32,Sales,Croatia,25.0,239.83,239.83
2025,11,Metasa Limited,Intelico,-857.42,-857.42,Refund,Guadeloupe,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,868.91,868.91,Sales,Israel,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,328.73,328.73,Sales,Saint Barthélemy,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-814.02,-814.02,Refund,Germany,19.0,-154.6638,-154.66
2025,11,Metasa Limited,Intelico,-797.84,-797.84,Refund,Burkina Faso,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,968.93,968.93,Reserve accrued,Australia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,268.2,268.2,Sales,Antarctica,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,367.64,367.64,Sales,Djibouti,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-786.16,-786.16,Chargeback,Switzerland,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,929.31,929.31,Sales,Åland Islands,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,953.43,953.43,Sales,Saint Pierre and Miquelon,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-517.57,-517.57,Refund,Thailand,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,742.61,742.61,Reserve accrued,Iceland,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,441.81,441.81,Reserve accrued,Bahrain,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-829.65,-829.65,Refund,Mauritius,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-907.76,-907.76,Chargeback,Croatia,25.0,-226.94,-226.94
2025,11,Metasa Limited,Intelico,899.75,899.75,Sales,Solomon Islands,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,330.81,330.81,Sales,Kiribati,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,934.14,934.14,Sales,Mali,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,43.34,43.34,Reserve accrued,Tunisia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-239.16,-239.16,Chargeback,Heard Island and McDonald Islands,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-643.99,-643.99,Refund,Iran (Islamic Republic of),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,688.09,688.09,Sales,Palau,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,988.84,988.84,Sales,Portugal,23.0,227.4332,227.43
2025,11,Metasa Limited,Intelico,506.36,506.36,Sales,Gibraltar,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,669.69,669.69,Sales,South Sudan,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-653.61,-653.61,Chargeback,Seychelles,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-222.87,-222.87,Refund,Uzbekistan,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,877.33,877.33,Reserve accrued,Jersey,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-235.2,-235.2,Chargeback,Croatia,25.0,-58.8,-58.8
2025,11,Metasa Limited,Intelico,892.59,892.59,Sales,Colombia,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,50.27,50.27,Reserve accrued,Saint Kitts and Nevis,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,325.18,325.18,Sales,Liechtenstein,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,640.57,640.57,Sales,Peru,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,928.47,928.47,Sales,Maldives,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,93.39,93.39,Reserve accrued,Virgin Islands (U.S.),0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,545.28,545.28,Reserve accrued,Venezuela (Bolivarian Republic of),0.0,0.0,0.0
