YEAR,MONTH,LE,PROJECT NAME,AMOUNT,AMOUNT USD,TYPE,COUNTRY NAME,VAT RATE,VAT Currency,VAT USD
2025,10,Metasa Limited,,-700.8,-521.65,REFUND,Chad,0.0,-0.0,-0.0
2025,10,,Dreamly,571.2,490.01,DISCOUNT_FEE,Turks and Caicos Islands (the),0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,-579.3,-496.81,CHARGEBACK,Saint Kitts and Nevis,0.0,-0.0,-0.0
2025,10,,Dreamly,-75.61,-75.61,REFUND,Viet Nam,0.0,-0.0,-0.0
2025,10,Metasa Limited,Intelico,600.5,512.18,CAPTURE_FEE,Mayotte,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,392.24,336.77,DISCOUNT_FEE,Trinidad and Tobago,0.0,0.0,0.0
2025,10,Metasa Limited,,9.97,8.62,DISCOUNT_FEE,Slovakia,23.0,0.0,0.0
2025,10,,Intelico,226.1,169.64,VAT,Nicaragua,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,757.2,757.2,VAT,Estonia,24.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,232.31,200.18,DISCOUNT_FEE,Mongolia,0.0,0.0,0.0
2025,10,,,91.86,79.02,VAT,India,0.0,0.0,0.0
2025,10,,Dreamly,809.04,605.91,SALE,Chad,0.0,0.0,0.0
2025,10,,Intelico,823.63,823.63,DISCOUNT_FEE,Malta,18.0,0.0,0.0
2025,10,,Intelico,997.08,742.86,CAPTURE_FEE,Zimbabwe,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,348.6,348.6,DISCOUNT_FEE,Sierra Leone,0.0,0.0,0.0
2025,10,,,993.59,993.59,DISCOUNT_FEE,Myanmar,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,-329.07,-329.07,CHARGEBACK,Norfolk Island,0.0,-0.0,-0.0
2025,10,Metasa Limited,,544.64,404.13,DISCOUNT_FEE,Brazil,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,934.68,796.41,CAPTURE_FEE,Togo,0.0,0.0,0.0
2025,10,,,43.01,43.01,SALE,Canada,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,491.78,421.88,CAPTURE_FEE,Saint Vincent and the Grenadines,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,314.5,236.37,CAPTURE_FEE,Nigeria,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,646.28,646.28,DISCOUNT_FEE,Qatar,0.0,0.0,0.0
2025,10,,Intelico,415.21,312.05,SALE,Central African Republic (the),0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,-865.92,-739.05,CHARGEBACK,Micronesia (Federated States of),0.0,-0.0,-0.0
2025,10,,Dreamly,90.48,90.48,VAT,Ukraine,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,-848.01,-848.01,REFUND,Antigua and Barbuda,0.0,-0.0,-0.0
2025,10,Metasa Limited,Dreamly,419.56,361.13,DISCOUNT_FEE,Ukraine,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,167.94,126.62,SALE,Kyrgyzstan,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,998.3,998.3,DISCOUNT_FEE,Uruguay,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,-874.46,-746.97,CHARGEBACK,Mozambique,0.0,-0.0,-0.0
2025,10,Metasa Limited,Dreamly,-934.66,-797.72,CHARGEBACK,Uruguay,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,,692.03,526.12,VAT,Denmark,25.0,0.0,0.0
2025,10,,,-587.41,-436.11,CHARGEBACK,Curaçao,0.0,-0.0,-0.0
2025,10,Metasa Limited,Intelico,487.61,415.43,CAPTURE_FEE,Niger (the),0.0,0.0,0.0
2025,10,,,560.18,417.74,DISCOUNT_FEE,Djibouti,0.0,0.0,0.0
2025,10,,Intelico,-887.41,-887.41,REFUND,Uzbekistan,0.0,-0.0,-0.0
2025,10,,Intelico,-752.55,-646.58,CHARGEBACK,South Sudan,0.0,-0.0,-0.0
2025,10,,Dreamly,-569.86,-426.78,REFUND,Senegal,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Intelico,86.38,86.38,SALE,Canada,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,110.56,110.56,DISCOUNT_FEE,Zimbabwe,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,-796.14,-590.74,REFUND,Zimbabwe,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,,532.9,454.07,DISCOUNT_FEE,Micronesia (Federated States of),0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,-718.21,-617.8,CHARGEBACK,Liberia,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Intelico,364.9,364.9,VAT,Anguilla,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,700.64,602.96,VAT,Greece,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,-647.95,-482.57,CHARGEBACK,Taiwan (Province of China),0.0,-0.0,-0.0
2025,10,Metasa Limited,,633.5,476.13,SALE,Cambodia,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,-257.33,-191.45,CHARGEBACK,Bangladesh,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Intelico,-504.69,-377.99,REFUND,Sri Lanka,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Intelico,196.49,146.12,SALE,New Caledonia,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,-74.25,-55.22,REFUND,Afghanistan,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Dreamly,786.98,586.87,SALE,Yemen,0.0,0.0,0.0
2025,10,Metasa Limited,,-218.13,-163.13,REFUND,Virgin Islands (British),0.0,-0.0,-0.0
2025,10,,Dreamly,795.08,682.66,DISCOUNT_FEE,Congo (the),0.0,0.0,0.0
2025,10,Proto Group Ltd.,,684.16,684.16,CAPTURE_FEE,Azerbaijan,0.0,0.0,0.0
2025,10,,Dreamly,90.27,67.23,DISCOUNT_FEE,Western Sahara*,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,-429.74,-429.74,REFUND,Cambodia,0.0,-0.0,-0.0
2025,10,,Intelico,-903.22,-903.22,REFUND,Belgium,21.0,-189.6762,-189.68
2025,10,Metasa Limited,Intelico,338.89,338.89,DISCOUNT_FEE,Luxembourg,17.0,0.0,0.0
2025,10,Metasa Limited,,653.54,561.51,SALE,Malaysia,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,60.16,60.16,VAT,Sao Tome and Principe,0.0,0.0,0.0
2025,10,,Dreamly,974.41,842.83,CAPTURE_FEE,United Kingdom of Great Britain and Northern Ireland (the),0.0,0.0,0.0
2025,10,,Dreamly,746.12,635.4,DISCOUNT_FEE,Australia,0.0,0.0,0.0
2025,10,,Dreamly,829.42,706.64,SALE,New Caledonia,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,-640.1,-640.1,CHARGEBACK,Wallis and Futuna,0.0,-0.0,-0.0
2025,10,,Intelico,544.81,409.47,SALE,Aruba,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,854.97,636.09,DISCOUNT_FEE,Norfolk Island,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,-980.04,-980.04,REFUND,Georgia,0.0,-0.0,-0.0
2025,10,Metasa Limited,,-443.54,-332.18,REFUND,Yemen,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Intelico,754.2,565.88,CAPTURE_FEE,Wallis and Futuna,0.0,0.0,0.0
2025,10,,Intelico,751.46,647.21,DISCOUNT_FEE,Ireland,23.0,0.0,0.0
2025,10,Metasa Limited,Intelico,79.01,79.01,CAPTURE_FEE,Gabon,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,-718.67,-544.2,REFUND,South Georgia and the South Sandwich Islands,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,,349.01,300.22,CAPTURE_FEE,Eritrea,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,548.84,548.84,DISCOUNT_FEE,Malaysia,0.0,0.0,0.0
2025,10,,Dreamly,211.97,158.75,SALE,Lesotho,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,-901.49,-670.51,CHARGEBACK,Guyana,0.0,-0.0,-0.0
2025,10,Metasa Limited,Dreamly,327.2,245.92,SALE,Cabo Verde,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,-730.75,-730.75,REFUND,Kenya,0.0,-0.0,-0.0
2025,10,,,881.74,881.74,CAPTURE_FEE,French Southern Territories (the),0.0,0.0,0.0
2025,10,,,573.77,426.76,SALE,Grenada,0.0,0.0,0.0
2025,10,,Dreamly,717.1,717.1,DISCOUNT_FEE,Saint Kitts and Nevis,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,-793.18,-682.71,CHARGEBACK,Liechtenstein,0.0,-0.0,-0.0
2025,10,,,533.2,533.2,VAT,Norfolk Island,0.0,0.0,0.0
2025,10,Metasa Limited,,219.71,188.77,DISCOUNT_FEE,Wallis and Futuna,0.0,0.0,0.0
2025,10,,Intelico,-892.12,-675.54,REFUND,Ukraine,0.0,-0.0,-0.0
2025,10,,,146.3,146.3,VAT,Jersey,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,-656.28,-562.54,CHARGEBACK,Côte d'Ivoire,0.0,-0.0,-0.0
2025,10,,,856.85,735.05,SALE,Sint Maarten (Dutch part),0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,166.34,124.58,CAPTURE_FEE,Wallis and Futuna,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,653.87,653.87,SALE,Ghana,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,584.82,498.81,DISCOUNT_FEE,Namibia,20.0,0.0,0.0
2025,10,Metasa Limited,Intelico,203.46,203.46,SALE,Christmas Island,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,-456.42,-339.74,CHARGEBACK,"Bonaire, Sint Eustatius and Saba",0.0,-0.0,-0.0
2025,10,Metasa Limited,Dreamly,151.77,129.3,SALE,Central African Republic (the),0.0,0.0,0.0
2025,10,Proto Group Ltd.,,330.74,247.7,DISCOUNT_FEE,Bangladesh,0.0,0.0,0.0
2025,10,,Intelico,-30.62,-30.62,REFUND,Switzerland,0.0,-0.0,-0.0
2025,10,Metasa Limited,Dreamly,-344.02,-294.88,REFUND,Bahamas (the),0.0,-0.0,-0.0
2025,10,,Dreamly,-200.97,-150.69,CHARGEBACK,Nicaragua,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,,284.86,245.19,CAPTURE_FEE,Kyrgyzstan,0.0,0.0,0.0
2025,10,,,414.63,355.81,VAT,Philippines (the),0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,154.85,132.08,DISCOUNT_FEE,"Tanzania, the United Republic of",0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,697.31,530.14,SALE,French Southern Territories (the),0.0,0.0,0.0
2025,10,Metasa Limited,,-217.8,-217.8,CHARGEBACK,Norway,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,,-207.74,-178.11,CHARGEBACK,Lithuania,21.0,-43.6254,-37.4
2025,10,,Dreamly,184.34,138.54,VAT,Saudi Arabia,0.0,0.0,0.0
2025,10,,Dreamly,-974.99,-836.15,CHARGEBACK,Brunei Darussalam,0.0,-0.0,-0.0
2025,10,Metasa Limited,Dreamly,-491.08,-421.27,CHARGEBACK,Finland,25.5,-125.2254,-107.43
2025,10,,Intelico,865.44,644.79,DISCOUNT_FEE,China,0.0,0.0,0.0
2025,10,,Dreamly,372.84,372.84,VAT,Sierra Leone,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,396.14,340.13,VAT,Czech Republic,21.0,0.0,0.0
2025,10,Metasa Limited,,749.41,642.86,VAT,United Arab Emirates (the),0.0,0.0,0.0
2025,10,Metasa Limited,,656.14,498.84,DISCOUNT_FEE,Lesotho,0.0,0.0,0.0
2025,10,,,-807.03,-807.03,CHARGEBACK,Isle of Man,0.0,-0.0,-0.0
2025,10,,Intelico,361.45,308.68,SALE,India,0.0,0.0,0.0
2025,10,,Intelico,-120.68,-103.85,CHARGEBACK,Mexico,0.0,-0.0,-0.0
2025,10,Metasa Limited,Intelico,-995.56,-848.19,REFUND,Seychelles,0.0,-0.0,-0.0
2025,10,,,377.91,286.16,DISCOUNT_FEE,Greenland,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,747.56,747.56,VAT,Bhutan,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,850.14,638.92,SALE,Eritrea,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,-230.4,-171.74,CHARGEBACK,Namibia,20.0,-46.080000000000005,-34.35
2025,10,,Intelico,154.5,154.5,DISCOUNT_FEE,Honduras,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,739.95,739.95,SALE,Cayman Islands (the),0.0,0.0,0.0
2025,10,,Dreamly,131.13,131.13,VAT,Croatia,25.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,-858.62,-739.92,CHARGEBACK,Netherlands,21.0,-180.31019999999998,-155.38
2025,10,,Intelico,145.95,145.95,DISCOUNT_FEE,Lao People's Democratic Republic (the),0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,71.3,60.91,DISCOUNT_FEE,Cyprus,19.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,57.06,57.06,SALE,Faroe Islands (the),0.0,0.0,0.0
2025,10,,Intelico,832.97,832.97,CAPTURE_FEE,French Southern Territories (the),0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,858.55,858.55,CAPTURE_FEE,Kiribati,0.0,0.0,0.0
2025,10,Metasa Limited,,946.63,818.8,SALE,Eritrea,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,-216.17,-216.17,REFUND,Gibraltar,0.0,-0.0,-0.0
2025,10,,,64.88,55.86,VAT,Isle of Man,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,-214.37,-184.63,CHARGEBACK,Madagascar,0.0,-0.0,-0.0
2025,10,,Dreamly,177.02,177.02,CAPTURE_FEE,Solomon Islands,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,230.63,230.63,DISCOUNT_FEE,Hungary,27.0,0.0,0.0
2025,10,Proto Group Ltd.,,-465.13,-396.28,CHARGEBACK,Fiji,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,,940.86,807.39,SALE,Latvia,21.0,197.5806,169.55
2025,10,Proto Group Ltd.,Intelico,639.02,478.6,SALE,Ukraine,0.0,0.0,0.0
2025,10,Metasa Limited,,502.83,433.29,CAPTURE_FEE,Saint Pierre and Miquelon,0.0,0.0,0.0
2025,10,Metasa Limited,,540.82,463.94,DISCOUNT_FEE,"Palestine, State of",0.0,0.0,0.0
2025,10,Metasa Limited,,925.87,925.87,DISCOUNT_FEE,Sri Lanka,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,-452.87,-452.87,REFUND,Ethiopia,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Intelico,-74.35,-74.35,REFUND,India,0.0,-0.0,-0.0
2025,10,Metasa Limited,Intelico,329.0,249.13,DISCOUNT_FEE,Cyprus,19.0,0.0,0.0
2025,10,Proto Group Ltd.,,715.76,715.76,CAPTURE_FEE,Samoa,0.0,0.0,0.0
2025,10,,Intelico,68.28,68.28,DISCOUNT_FEE,Angola,0.0,0.0,0.0
2025,10,,Intelico,-442.42,-442.42,REFUND,Saudi Arabia,0.0,-0.0,-0.0
2025,10,,Dreamly,-11.89,-11.89,CHARGEBACK,Malta,18.0,-2.1402,-2.14
2025,10,,,242.88,209.96,DISCOUNT_FEE,Viet Nam,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,864.83,646.78,VAT,Timor-Leste,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,-91.36,-68.04,CHARGEBACK,Guatemala,0.0,-0.0,-0.0
2025,10,,Dreamly,600.25,600.25,VAT,Benin,0.0,0.0,0.0
2025,10,Metasa Limited,,959.42,829.86,SALE,"Tanzania, the United Republic of",0.0,0.0,0.0
2025,10,,,795.57,684.6,CAPTURE_FEE,Réunion,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,343.29,254.87,VAT,Djibouti,0.0,0.0,0.0
2025,10,,Dreamly,229.07,229.07,SALE,French Guiana,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,523.71,523.71,VAT,Luxembourg,17.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,-839.42,-839.42,REFUND,Libya,0.0,-0.0,-0.0
2025,10,Metasa Limited,,53.42,45.97,VAT,Slovenia,22.0,0.0,0.0
2025,10,Metasa Limited,Intelico,-260.1,-194.79,REFUND,Tuvalu,0.0,-0.0,-0.0
2025,10,,,-130.26,-130.26,REFUND,Faroe Islands (the),0.0,-0.0,-0.0
2025,10,Metasa Limited,Intelico,-113.55,-113.55,CHARGEBACK,Eswatini,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Intelico,-744.19,-565.78,CHARGEBACK,Guam,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Intelico,-665.58,-499.08,CHARGEBACK,Hong Kong,0.0,-0.0,-0.0
2025,10,,,166.75,124.88,SALE,Uruguay,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,557.66,415.33,VAT,Timor-Leste,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,171.2,171.2,VAT,Bosnia and Herzegovina,0.0,0.0,0.0
2025,10,,Dreamly,1.32,0.99,DISCOUNT_FEE,Djibouti,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,676.93,507.87,VAT,Israel,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,-60.35,-60.35,REFUND,Cuba,0.0,-0.0,-0.0
2025,10,,Dreamly,-800.39,-595.49,REFUND,Canada,0.0,-0.0,-0.0
2025,10,,Dreamly,598.26,598.26,CAPTURE_FEE,Antigua and Barbuda,0.0,0.0,0.0
2025,10,,,607.92,523.31,DISCOUNT_FEE,Seychelles,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,-97.32,-97.32,REFUND,Lao People's Democratic Republic (the),0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,,925.81,797.78,SALE,Belize,0.0,0.0,0.0
2025,10,,Dreamly,376.09,321.18,VAT,Syrian Arab Republic (the),0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,484.67,413.39,SALE,Papua New Guinea,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,685.78,590.97,SALE,Ireland,23.0,157.7294,135.92
2025,10,Proto Group Ltd.,Intelico,475.31,404.78,SALE,San Marino,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,-285.15,-213.57,CHARGEBACK,Lesotho,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Dreamly,417.52,358.79,SALE,Zambia,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,567.63,567.63,DISCOUNT_FEE,"Tanzania, the United Republic of",0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,751.12,751.12,CAPTURE_FEE,San Marino,0.0,0.0,0.0
2025,10,,Dreamly,452.58,452.58,VAT,Nicaragua,0.0,0.0,0.0
2025,10,,Dreamly,-282.51,-282.51,REFUND,Turks and Caicos Islands (the),0.0,-0.0,-0.0
2025,10,Metasa Limited,,-954.9,-725.97,REFUND,Åland Islands,0.0,-0.0,-0.0
2025,10,Metasa Limited,,281.64,281.64,CAPTURE_FEE,Azerbaijan,0.0,0.0,0.0
2025,10,,Intelico,216.82,186.64,VAT,Curaçao,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,462.18,462.18,CAPTURE_FEE,Mozambique,0.0,0.0,0.0
2025,10,,,-595.08,-514.43,CHARGEBACK,Turks and Caicos Islands (the),0.0,-0.0,-0.0
2025,10,Metasa Limited,,-84.24,-72.82,CHARGEBACK,Equatorial Guinea,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Dreamly,161.4,120.88,SALE,Russian Federation (the),0.0,0.0,0.0
2025,10,,Intelico,-577.44,-433.23,REFUND,Nauru,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,,-676.82,-583.22,CHARGEBACK,South Sudan,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Dreamly,196.21,147.13,VAT,Bahrain,0.0,0.0,0.0
2025,10,Metasa Limited,,-848.45,-848.45,REFUND,Saudi Arabia,0.0,-0.0,-0.0
2025,10,,Intelico,765.01,572.94,VAT,Armenia,0.0,0.0,0.0
2025,10,,,-660.31,-660.31,CHARGEBACK,Kazakhstan,0.0,-0.0,-0.0
2025,10,Metasa Limited,,744.43,643.53,SALE,Svalbard and Jan Mayen,0.0,0.0,0.0
2025,10,Metasa Limited,,889.17,757.55,VAT,Cyprus,19.0,0.0,0.0
2025,10,Proto Group Ltd.,,-182.0,-136.38,REFUND,Italy,22.0,-40.04,-30.0
2025,10,,Intelico,504.64,432.91,SALE,Guadeloupe,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,780.83,582.09,CAPTURE_FEE,Kuwait,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,451.54,451.54,VAT,Peru,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,751.03,557.59,VAT,Fiji,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,-479.0,-358.92,REFUND,Malta,18.0,-86.22,-64.61
2025,10,Proto Group Ltd.,Dreamly,365.2,311.14,VAT,Barbados,0.0,0.0,0.0
2025,10,,Dreamly,163.68,122.73,DISCOUNT_FEE,Viet Nam,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,-126.67,-95.03,REFUND,Egypt,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Dreamly,303.96,303.96,DISCOUNT_FEE,Korea (the Democratic People's Republic of),0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,-463.36,-343.82,REFUND,Seychelles,0.0,-0.0,-0.0
2025,10,,,933.23,933.23,CAPTURE_FEE,Lebanon,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,381.66,330.12,SALE,Qatar,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,-364.98,-270.97,REFUND,Holy See (the),0.0,-0.0,-0.0
2025,10,,,982.36,738.33,VAT,Kyrgyzstan,0.0,0.0,0.0
2025,10,Metasa Limited,,-565.56,-485.59,CHARGEBACK,Luxembourg,17.0,-96.1452,-82.55
2025,10,,Intelico,104.22,89.65,VAT,Bosnia and Herzegovina,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,696.64,696.64,CAPTURE_FEE,San Marino,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,417.98,360.18,SALE,Haiti,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,-999.22,-999.22,REFUND,Bolivia (Plurinational State of),0.0,-0.0,-0.0
2025,10,,Dreamly,-204.57,-175.4,REFUND,Congo (the),0.0,-0.0,-0.0
2025,10,Metasa Limited,Dreamly,-342.67,-342.67,CHARGEBACK,Mayotte,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Dreamly,92.02,68.46,DISCOUNT_FEE,Monaco,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,-707.69,-526.78,CHARGEBACK,South Africa,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Dreamly,242.23,180.31,CAPTURE_FEE,Niue,0.0,0.0,0.0
2025,10,,,807.46,807.46,DISCOUNT_FEE,Bouvet Island,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,232.64,198.23,DISCOUNT_FEE,Poland,23.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,240.16,178.2,CAPTURE_FEE,Western Sahara*,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,942.4,942.4,SALE,Ghana,0.0,0.0,0.0
2025,10,Metasa Limited,,799.5,688.23,VAT,Yemen,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Dreamly,966.56,719.86,VAT,Ghana,0.0,0.0,0.0
2025,10,,Intelico,-313.67,-269.92,REFUND,South Sudan,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,,446.04,383.3,SALE,Antigua and Barbuda,0.0,0.0,0.0
2025,10,Proto Group Ltd.,,936.44,698.09,VAT,Colombia,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,112.7,96.08,VAT,Ireland,23.0,0.0,0.0
2025,10,,Intelico,283.53,244.0,SALE,Mali,0.0,0.0,0.0
2025,10,,,966.55,720.78,VAT,Comoros (the),0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,495.76,495.76,SALE,Svalbard and Jan Mayen,0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,-461.52,-343.73,CHARGEBACK,Lithuania,21.0,-96.91919999999999,-72.18
2025,10,Metasa Limited,Dreamly,652.42,484.38,SALE,Mongolia,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,184.25,137.79,DISCOUNT_FEE,South Africa,0.0,0.0,0.0
2025,10,Metasa Limited,Intelico,702.62,607.74,VAT,Gibraltar,0.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,121.81,121.81,CAPTURE_FEE,Norfolk Island,0.0,0.0,0.0
2025,10,Metasa Limited,,775.22,665.0,VAT,Curaçao,0.0,0.0,0.0
2025,10,Metasa Limited,,808.75,599.76,SALE,Dominica,0.0,0.0,0.0
2025,10,,,-633.12,-633.12,CHARGEBACK,French Polynesia,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,,315.17,236.04,SALE,South Georgia and the South Sandwich Islands,0.0,0.0,0.0
2025,10,,Dreamly,-449.04,-335.82,REFUND,Madagascar,0.0,-0.0,-0.0
2025,10,Metasa Limited,Dreamly,-424.31,-317.78,REFUND,Lebanon,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,Intelico,939.75,806.17,VAT,Germany,19.0,0.0,0.0
2025,10,Metasa Limited,,829.12,829.12,DISCOUNT_FEE,Hungary,27.0,0.0,0.0
2025,10,Proto Group Ltd.,Intelico,509.51,382.26,SALE,Senegal,0.0,0.0,0.0
2025,10,,,897.99,897.99,CAPTURE_FEE,Tonga,0.0,0.0,0.0
2025,10,,Intelico,-910.74,-781.05,REFUND,Morocco,0.0,-0.0,-0.0
2025,10,Metasa Limited,Dreamly,3.86,2.9,VAT,Antigua and Barbuda,0.0,0.0,0.0
2025,10,Metasa Limited,,446.63,446.63,DISCOUNT_FEE,French Southern Territories (the),0.0,0.0,0.0
2025,10,Metasa Limited,Dreamly,-211.85,-161.06,REFUND,China,0.0,-0.0,-0.0
2025,10,Proto Group Ltd.,,436.6,436.6,VAT,Ireland,23.0,0.0,0.0
2025,10,Metasa Limited,Intelico,-987.15,-987.15,CHARGEBACK,Cocos (Keeling) Islands (the),0.0,-0.0,-0.0
2025,10,Metasa Limited,Intelico,668.31,500.77,SALE,Mali,0.0,0.0,0.0
2025,10,,Dreamly,-44.74,-33.22,CHARGEBACK,Albania,0.0,-0.0,-0.0
2025,10,Metasa Limited,Intelico,546.15,469.97,CAPTURE_FEE,Austria,20.0,0.0,0.0
2025,10,,Intelico,-953.7,-812.52,CHARGEBACK,Aruba,0.0,-0.0,-0.0
2025,10,Metasa Limited,Intelico,124.16,106.03,CAPTURE_FEE,Russian Federation (the),0.0,0.0,0.0
2025,10,Proto Group Ltd.,,837.11,713.66,SALE,Monaco,0.0,0.0,0.0
2025,10,Metasa Limited,,854.47,729.28,SALE,Guatemala,0.0,0.0,0.0
2025,10,Metasa Limited,,988.69,842.88,SALE,Qatar,0.0,0.0,0.0
